junction_name,primary_direction,primary_speed_limit,primary_avg_speed,secondary_direction,secondary_speed_limit,secondary_avg_speed,record_time,record_date,day_of_week
J2,NB,70,68.55,SB,70,70.0,0 days 15:00:02,2024-09-14,Saturday
J6A,NB,70,61.89,SB,70,65.24,0 days 15:00:02,2024-09-14,Saturday
J10,NB,70,54.25,SB,70,48.54,0 days 15:00:02,2024-09-14,Saturday
J14,NB,70,66.26,SB,70,68.29,0 days 15:00:02,2024-09-14,Saturday
J19,NB,70,70.0,SB,70,67.6,0 days 15:00:02,2024-09-14,Saturday
J21,NB,70,62.61,SB,70,66.96,0 days 15:00:02,2024-09-14,Saturday
J24,NB,70,50.95,SB,70,47.59,0 days 15:00:02,2024-09-14,Saturday
J28,NB,70,48.65,SB,70,49.15,0 days 15:00:02,2024-09-14,Saturday
J32,NB,70,49.02,SB,70,53.16,0 days 15:00:02,2024-09-14,Saturday
J34,NB,70,47.22,SB,70,48.93,0 days 15:00:02,2024-09-14,Saturday
J39,NB,70,70.0,SB,70,68.79,0 days 15:00:02,2024-09-14,Saturday
J43|44,NB,70,49.39,SB,70,47.53,0 days 15:00:02,2024-09-14,Saturday
J2,NB,70,60.61,SB,70,70.0,0 days 15:30:03,2024-09-14,Saturday
J6A,NB,70,61.14,SB,70,64.0,0 days 15:30:03,2024-09-14,Saturday
J10,NB,70,56.05,SB,70,48.69,0 days 15:30:03,2024-09-14,Saturday
J14,NB,70,65.26,SB,70,68.33,0 days 15:30:03,2024-09-14,Saturday
J19,NB,70,67.22,SB,70,70.0,0 days 15:30:03,2024-09-14,Saturday
J21,NB,70,59.37,SB,70,65.55,0 days 15:30:03,2024-09-14,Saturday
J24,NB,70,54.06,SB,70,48.59,0 days 15:30:03,2024-09-14,Saturday
J28,NB,70,48.41,SB,70,48.58,0 days 15:30:03,2024-09-14,Saturday
J32,NB,70,45.29,SB,70,53.89,0 days 15:30:03,2024-09-14,Saturday
J34,NB,70,47.36,SB,70,49.31,0 days 15:30:03,2024-09-14,Saturday
J39,NB,70,68.85,SB,70,68.97,0 days 15:30:03,2024-09-14,Saturday
J43|44,NB,70,19.93,SB,70,37.39,0 days 15:30:03,2024-09-14,Saturday
J2,NB,70,70.0,SB,70,70.0,0 days 16:00:03,2024-09-14,Saturday
J6A,NB,70,64.62,SB,70,60.89,0 days 16:00:03,2024-09-14,Saturday
J10,NB,70,55.3,SB,70,48.46,0 days 16:00:03,2024-09-14,Saturday
J14,NB,70,65.85,SB,70,69.65,0 days 16:00:03,2024-09-14,Saturday
J19,NB,70,70.0,SB,70,69.93,0 days 16:00:03,2024-09-14,Saturday
J21,NB,70,65.6,SB,70,61.66,0 days 16:00:03,2024-09-14,Saturday
J24,NB,70,48.47,SB,70,50.57,0 days 16:00:03,2024-09-14,Saturday
J28,NB,70,48.06,SB,70,49.6,0 days 16:00:03,2024-09-14,Saturday
J32,NB,70,51.23,SB,70,54.57,0 days 16:00:03,2024-09-14,Saturday
J34,NB,70,47.85,SB,70,49.39,0 days 16:00:03,2024-09-14,Saturday
J39,NB,70,68.97,SB,70,68.2,0 days 16:00:03,2024-09-14,Saturday
J43|44,NB,70,39.37,SB,70,46.09,0 days 16:00:03,2024-09-14,Saturday
J2,NB,70,70.0,SB,70,68.31,0 days 16:30:03,2024-09-14,Saturday
J6A,NB,70,67.05,SB,70,60.89,0 days 16:30:03,2024-09-14,Saturday
J10,NB,70,54.56,SB,70,44.1,0 days 16:30:03,2024-09-14,Saturday
J14,NB,70,67.51,SB,70,67.69,0 days 16:30:03,2024-09-14,Saturday
J19,NB,70,67.73,SB,70,70.0,0 days 16:30:03,2024-09-14,Saturday
J21,NB,70,66.5,SB,70,68.58,0 days 16:30:03,2024-09-14,Saturday
J24,NB,70,50.95,SB,70,48.34,0 days 16:30:03,2024-09-14,Saturday
J28,NB,70,48.3,SB,70,49.11,0 days 16:30:03,2024-09-14,Saturday
J32,NB,70,47.77,SB,70,54.23,0 days 16:30:03,2024-09-14,Saturday
J34,NB,70,47.22,SB,70,48.15,0 days 16:30:03,2024-09-14,Saturday
J39,NB,70,70.0,SB,70,66.16,0 days 16:30:03,2024-09-14,Saturday
J43|44,NB,70,49.09,SB,70,49.91,0 days 16:30:03,2024-09-14,Saturday
J2,NB,70,65.07,SB,70,69.82,0 days 17:00:22,2024-09-14,Saturday
J6A,NB,70,57.73,SB,70,60.89,0 days 17:00:22,2024-09-14,Saturday
J10,NB,70,57.17,SB,70,45.74,0 days 17:00:22,2024-09-14,Saturday
J14,NB,70,67.09,SB,70,68.05,0 days 17:00:22,2024-09-14,Saturday
J19,NB,70,70.0,SB,70,68.52,0 days 17:00:22,2024-09-14,Saturday
J21,NB,70,70.0,SB,70,70.0,0 days 17:00:22,2024-09-14,Saturday
J24,NB,70,50.33,SB,70,48.77,0 days 17:00:22,2024-09-14,Saturday
J28,NB,70,52.66,SB,70,48.09,0 days 17:00:22,2024-09-14,Saturday
J32,NB,70,47.56,SB,70,53.56,0 days 17:00:22,2024-09-14,Saturday
J34,NB,70,46.88,SB,70,48.54,0 days 17:00:22,2024-09-14,Saturday
J39,NB,70,68.1,SB,70,70.0,0 days 17:00:22,2024-09-14,Saturday
J43|44,NB,70,48.44,SB,70,45.11,0 days 17:00:22,2024-09-14,Saturday
J2,NB,70,64.5,SB,70,70.0,0 days 17:30:03,2024-09-14,Saturday
J6A,NB,70,64.5,SB,70,62.76,0 days 17:30:03,2024-09-14,Saturday
J10,NB,70,54.99,SB,70,41.77,0 days 17:30:03,2024-09-14,Saturday
J14,NB,70,69.88,SB,70,65.71,0 days 17:30:03,2024-09-14,Saturday
J19,NB,70,70.0,SB,70,70.0,0 days 17:30:03,2024-09-14,Saturday
J21,NB,70,63.83,SB,70,40.44,0 days 17:30:03,2024-09-14,Saturday
J24,NB,70,55.92,SB,70,49.83,0 days 17:30:03,2024-09-14,Saturday
J28,NB,70,48.16,SB,70,48.04,0 days 17:30:03,2024-09-14,Saturday
J32,NB,70,50.74,SB,70,54.91,0 days 17:30:03,2024-09-14,Saturday
J34,NB,70,49.71,SB,70,50.25,0 days 17:30:03,2024-09-14,Saturday
J39,NB,70,70.0,SB,70,69.0,0 days 17:30:03,2024-09-14,Saturday
J43|44,NB,70,47.85,SB,70,47.44,0 days 17:30:03,2024-09-14,Saturday
J2,NB,70,69.2,SB,70,70.0,0 days 18:00:03,2024-09-14,Saturday
J6A,NB,70,62.95,SB,70,64.0,0 days 18:00:03,2024-09-14,Saturday
J10,NB,70,57.54,SB,70,38.51,0 days 18:00:03,2024-09-14,Saturday
J14,NB,70,68.27,SB,70,61.11,0 days 18:00:03,2024-09-14,Saturday
J19,NB,70,70.0,SB,70,70.0,0 days 18:00:03,2024-09-14,Saturday
J21,NB,70,60.55,SB,70,20.02,0 days 18:00:03,2024-09-14,Saturday
J24,NB,70,51.57,SB,70,47.84,0 days 18:00:03,2024-09-14,Saturday
J28,NB,70,54.54,SB,70,48.17,0 days 18:00:03,2024-09-14,Saturday
J32,NB,70,48.26,SB,70,51.47,0 days 18:00:03,2024-09-14,Saturday
J34,NB,70,49.23,SB,70,47.92,0 days 18:00:03,2024-09-14,Saturday
J39,NB,70,69.22,SB,70,70.0,0 days 18:00:03,2024-09-14,Saturday
J43|44,NB,70,47.53,SB,70,48.52,0 days 18:00:03,2024-09-14,Saturday
J2,NB,70,70.0,SB,70,69.86,0 days 18:30:02,2024-09-14,Saturday
J6A,NB,70,60.4,SB,70,60.89,0 days 18:30:02,2024-09-14,Saturday
J10,NB,70,56.42,SB,70,39.75,0 days 18:30:02,2024-09-14,Saturday
J14,NB,70,68.67,SB,70,70.0,0 days 18:30:02,2024-09-14,Saturday
J19,NB,70,70.0,SB,70,67.6,0 days 18:30:02,2024-09-14,Saturday
J21,NB,70,66.77,SB,70,45.12,0 days 18:30:02,2024-09-14,Saturday
J24,NB,70,47.85,SB,70,49.09,0 days 18:30:02,2024-09-14,Saturday
J28,NB,70,48.74,SB,70,48.92,0 days 18:30:02,2024-09-14,Saturday
J32,NB,70,49.5,SB,70,53.78,0 days 18:30:02,2024-09-14,Saturday
J34,NB,70,48.33,SB,70,48.53,0 days 18:30:02,2024-09-14,Saturday
J39,NB,70,67.98,SB,70,64.95,0 days 18:30:02,2024-09-14,Saturday
J43|44,NB,70,48.13,SB,70,47.53,0 days 18:30:02,2024-09-14,Saturday
J2,NB,70,70.0,SB,70,64.45,0 days 19:00:03,2024-09-14,Saturday
J6A,NB,70,62.64,SB,70,65.24,0 days 19:00:03,2024-09-14,Saturday
J10,NB,70,56.23,SB,70,48.54,0 days 19:00:03,2024-09-14,Saturday
J14,NB,70,69.6,SB,70,69.52,0 days 19:00:03,2024-09-14,Saturday
J19,NB,70,63.89,SB,70,69.22,0 days 19:00:03,2024-09-14,Saturday
J21,NB,70,61.94,SB,70,53.94,0 days 19:00:03,2024-09-14,Saturday
J24,NB,70,46.6,SB,70,46.33,0 days 19:00:03,2024-09-14,Saturday
J28,NB,70,48.79,SB,70,48.64,0 days 19:00:03,2024-09-14,Saturday
J32,NB,70,47.64,SB,70,54.97,0 days 19:00:03,2024-09-14,Saturday
J34,NB,70,48.12,SB,70,48.7,0 days 19:00:03,2024-09-14,Saturday
J39,NB,70,70.0,SB,70,68.32,0 days 19:00:03,2024-09-14,Saturday
J43|44,NB,70,47.53,SB,70,46.41,0 days 19:00:03,2024-09-14,Saturday
J2,NB,70,70.0,SB,70,70.0,0 days 19:30:03,2024-09-14,Saturday
J6A,NB,70,65.19,SB,70,61.52,0 days 19:30:03,2024-09-14,Saturday
J10,NB,70,52.32,SB,70,47.91,0 days 19:30:03,2024-09-14,Saturday
J14,NB,70,67.48,SB,70,68.31,0 days 19:30:03,2024-09-14,Saturday
J19,NB,70,70.0,SB,70,70.0,0 days 19:30:03,2024-09-14,Saturday
J21,NB,70,63.48,SB,70,52.97,0 days 19:30:03,2024-09-14,Saturday
J24,NB,70,53.44,SB,70,48.4,0 days 19:30:03,2024-09-14,Saturday
J28,NB,70,48.45,SB,70,49.08,0 days 19:30:03,2024-09-14,Saturday
J32,NB,70,48.12,SB,70,54.91,0 days 19:30:03,2024-09-14,Saturday
J34,NB,70,48.33,SB,70,50.25,0 days 19:30:03,2024-09-14,Saturday
J39,NB,70,66.98,SB,70,70.0,0 days 19:30:03,2024-09-14,Saturday
J43|44,NB,70,48.45,SB,70,46.7,0 days 19:30:03,2024-09-14,Saturday
J2,NB,70,69.95,SB,70,60.63,0 days 20:00:03,2024-09-14,Saturday
J6A,NB,70,60.59,SB,70,61.52,0 days 20:00:03,2024-09-14,Saturday
J10,NB,70,57.54,SB,70,47.53,0 days 20:00:03,2024-09-14,Saturday
J14,NB,70,68.26,SB,70,66.48,0 days 20:00:03,2024-09-14,Saturday
J19,NB,70,70.0,SB,70,69.35,0 days 20:00:03,2024-09-14,Saturday
J21,NB,70,59.62,SB,70,70.0,0 days 20:00:03,2024-09-14,Saturday
J24,NB,70,52.82,SB,70,47.66,0 days 20:00:03,2024-09-14,Saturday
J28,NB,70,49.36,SB,70,49.96,0 days 20:00:03,2024-09-14,Saturday
J32,NB,70,49.57,SB,70,52.99,0 days 20:00:03,2024-09-14,Saturday
J34,NB,70,47.22,SB,70,49.39,0 days 20:00:03,2024-09-14,Saturday
J39,NB,70,69.47,SB,70,70.0,0 days 20:00:03,2024-09-14,Saturday
J43|44,NB,70,49.71,SB,70,49.67,0 days 20:00:03,2024-09-14,Saturday
J2,NB,70,63.25,SB,70,68.44,0 days 20:30:03,2024-09-14,Saturday
J6A,NB,70,62.76,SB,70,64.62,0 days 20:30:03,2024-09-14,Saturday
J10,NB,70,58.04,SB,70,47.84,0 days 20:30:03,2024-09-14,Saturday
J14,NB,70,64.37,SB,70,64.18,0 days 20:30:03,2024-09-14,Saturday
J19,NB,70,70.0,SB,70,67.79,0 days 20:30:03,2024-09-14,Saturday
J21,NB,70,59.84,SB,70,70.0,0 days 20:30:03,2024-09-14,Saturday
J24,NB,70,54.06,SB,70,47.85,0 days 20:30:03,2024-09-14,Saturday
J28,NB,70,50.15,SB,70,48.37,0 days 20:30:03,2024-09-14,Saturday
J32,NB,70,50.4,SB,70,50.84,0 days 20:30:03,2024-09-14,Saturday
J34,NB,70,47.91,SB,70,49.78,0 days 20:30:03,2024-09-14,Saturday
J39,NB,70,69.22,SB,70,64.74,0 days 20:30:03,2024-09-14,Saturday
J43|44,NB,70,46.89,SB,70,48.49,0 days 20:30:03,2024-09-14,Saturday
J2,NB,70,68.89,SB,70,65.58,0 days 21:00:03,2024-09-14,Saturday
J6A,NB,70,60.03,SB,70,56.54,0 days 21:00:03,2024-09-14,Saturday
J10,NB,70,58.1,SB,70,50.41,0 days 21:00:03,2024-09-14,Saturday
J14,NB,70,64.24,SB,70,68.03,0 days 21:00:03,2024-09-14,Saturday
J19,NB,70,68.64,SB,70,61.2,0 days 21:00:03,2024-09-14,Saturday
J21,NB,70,61.9,SB,70,68.72,0 days 21:00:03,2024-09-14,Saturday
J24,NB,70,53.44,SB,70,47.66,0 days 21:00:03,2024-09-14,Saturday
J28,NB,70,48.56,SB,70,48.53,0 days 21:00:03,2024-09-14,Saturday
J32,NB,70,50.95,SB,70,52.6,0 days 21:00:03,2024-09-14,Saturday
J34,NB,70,48.19,SB,70,49.78,0 days 21:00:03,2024-09-14,Saturday
J39,NB,70,64.5,SB,70,68.97,0 days 21:00:03,2024-09-14,Saturday
J43|44,NB,70,48.76,SB,70,48.26,0 days 21:00:03,2024-09-14,Saturday
J2,NB,70,70.0,SB,70,67.55,0 days 21:30:03,2024-09-14,Saturday
J6A,NB,70,61.33,SB,70,62.76,0 days 21:30:03,2024-09-14,Saturday
J10,NB,70,65.49,SB,70,46.91,0 days 21:30:03,2024-09-14,Saturday
J14,NB,70,68.41,SB,70,65.33,0 days 21:30:03,2024-09-14,Saturday
J19,NB,70,67.8,SB,70,64.21,0 days 21:30:03,2024-09-14,Saturday
J21,NB,70,65.23,SB,70,69.9,0 days 21:30:03,2024-09-14,Saturday
J24,NB,70,55.92,SB,70,49.88,0 days 21:30:03,2024-09-14,Saturday
J28,NB,70,50.2,SB,70,49.02,0 days 21:30:03,2024-09-14,Saturday
J32,NB,70,48.26,SB,70,53.1,0 days 21:30:03,2024-09-14,Saturday
J34,NB,70,47.64,SB,70,46.44,0 days 21:30:03,2024-09-14,Saturday
J39,NB,70,66.86,SB,70,62.14,0 days 21:30:03,2024-09-14,Saturday
J43|44,NB,70,55.65,SB,70,43.82,0 days 21:30:03,2024-09-14,Saturday
J2,NB,70,69.07,SB,70,70.0,0 days 22:00:03,2024-09-14,Saturday
J6A,NB,70,66.56,SB,70,62.14,0 days 22:00:03,2024-09-14,Saturday
J10,NB,70,63.32,SB,70,49.62,0 days 22:00:03,2024-09-14,Saturday
J14,NB,70,67.96,SB,70,63.57,0 days 22:00:03,2024-09-14,Saturday
J19,NB,70,70.0,SB,70,68.26,0 days 22:00:03,2024-09-14,Saturday
J21,NB,70,65.42,SB,70,70.0,0 days 22:00:03,2024-09-14,Saturday
J24,NB,70,52.82,SB,70,49.71,0 days 22:00:03,2024-09-14,Saturday
J28,NB,70,49.58,SB,70,48.87,0 days 22:00:03,2024-09-14,Saturday
J32,NB,70,49.98,SB,70,52.71,0 days 22:00:03,2024-09-14,Saturday
J34,NB,70,49.3,SB,70,48.24,0 days 22:00:03,2024-09-14,Saturday
J39,NB,70,63.26,SB,70,66.16,0 days 22:00:03,2024-09-14,Saturday
J43|44,NB,70,58.31,SB,70,48.68,0 days 22:00:03,2024-09-14,Saturday
J2,NB,70,63.08,SB,70,65.28,0 days 22:30:03,2024-09-14,Saturday
J6A,NB,70,59.65,SB,70,67.73,0 days 22:30:03,2024-09-14,Saturday
J10,NB,70,0.0,SB,70,47.68,0 days 22:30:03,2024-09-14,Saturday
J14,NB,70,60.84,SB,70,57.89,0 days 22:30:03,2024-09-14,Saturday
J19,NB,70,70.0,SB,70,70.0,0 days 22:30:03,2024-09-14,Saturday
J21,NB,70,68.63,SB,70,68.85,0 days 22:30:03,2024-09-14,Saturday
J24,NB,70,52.82,SB,70,49.09,0 days 22:30:03,2024-09-14,Saturday
J28,NB,70,49.94,SB,70,49.65,0 days 22:30:03,2024-09-14,Saturday
J32,NB,70,48.53,SB,70,55.25,0 days 22:30:03,2024-09-14,Saturday
J34,NB,70,47.22,SB,70,49.78,0 days 22:30:03,2024-09-14,Saturday
J39,NB,70,53.81,SB,70,53.76,0 days 22:30:03,2024-09-14,Saturday
J43|44,NB,70,51.59,SB,70,47.86,0 days 22:30:03,2024-09-14,Saturday
J2,NB,70,69.74,SB,70,68.81,0 days 23:00:07,2024-09-14,Saturday
J6A,NB,70,63.01,SB,70,62.14,0 days 23:00:07,2024-09-14,Saturday
J10,NB,70,0.0,SB,70,50.55,0 days 23:00:07,2024-09-14,Saturday
J14,NB,70,53.66,SB,70,56.85,0 days 23:00:07,2024-09-14,Saturday
J19,NB,70,68.24,SB,70,66.36,0 days 23:00:07,2024-09-14,Saturday
J21,NB,70,65.03,SB,70,67.85,0 days 23:00:07,2024-09-14,Saturday
J24,NB,70,50.95,SB,70,49.27,0 days 23:00:07,2024-09-14,Saturday
J28,NB,70,50.83,SB,70,49.99,0 days 23:00:07,2024-09-14,Saturday
J32,NB,70,51.36,SB,70,51.18,0 days 23:00:07,2024-09-14,Saturday
J34,NB,70,49.09,SB,70,48.31,0 days 23:00:07,2024-09-14,Saturday
J39,NB,70,50.08,SB,70,53.56,0 days 23:00:07,2024-09-14,Saturday
J43|44,NB,70,52.2,SB,70,48.88,0 days 23:00:07,2024-09-14,Saturday
J2,NB,70,70.0,SB,70,70.0,0 days 23:30:03,2024-09-14,Saturday
J6A,NB,70,64.44,SB,70,64.0,0 days 23:30:03,2024-09-14,Saturday
J10,NB,70,0.0,SB,70,47.3,0 days 23:30:03,2024-09-14,Saturday
J14,NB,70,62.21,SB,70,52.92,0 days 23:30:03,2024-09-14,Saturday
J19,NB,70,64.88,SB,70,67.79,0 days 23:30:03,2024-09-14,Saturday
J21,NB,70,67.93,SB,70,70.0,0 days 23:30:03,2024-09-14,Saturday
J24,NB,70,52.2,SB,70,49.09,0 days 23:30:03,2024-09-14,Saturday
J28,NB,70,49.68,SB,70,48.67,0 days 23:30:03,2024-09-14,Saturday
J32,NB,70,51.23,SB,70,53.73,0 days 23:30:03,2024-09-14,Saturday
J34,NB,70,49.78,SB,70,50.25,0 days 23:30:03,2024-09-14,Saturday
J39,NB,70,62.76,SB,70,52.17,0 days 23:30:03,2024-09-14,Saturday
J43|44,NB,70,49.39,SB,70,48.14,0 days 23:30:03,2024-09-14,Saturday
J2,NB,70,70.0,SB,70,67.79,0 days 00:00:03,2024-09-15,Sunday
J6A,NB,70,65.37,SB,70,65.24,0 days 00:00:03,2024-09-15,Sunday
J10,NB,70,0.0,SB,70,49.7,0 days 00:00:03,2024-09-15,Sunday
J14,NB,70,66.13,SB,70,67.29,0 days 00:00:03,2024-09-15,Sunday
J19,NB,70,63.67,SB,70,65.9,0 days 00:00:03,2024-09-15,Sunday
J21,NB,70,56.66,SB,70,67.61,0 days 00:00:03,2024-09-15,Sunday
J24,NB,70,54.06,SB,70,49.71,0 days 00:00:03,2024-09-15,Sunday
J28,NB,70,51.11,SB,70,47.25,0 days 00:00:03,2024-09-15,Sunday
J32,NB,70,50.4,SB,70,54.52,0 days 00:00:03,2024-09-15,Sunday
J34,NB,70,49.09,SB,70,48.15,0 days 00:00:03,2024-09-15,Sunday
J39,NB,70,66.24,SB,70,66.78,0 days 00:00:03,2024-09-15,Sunday
J43|44,NB,70,51.55,SB,70,49.11,0 days 00:00:03,2024-09-15,Sunday
J2,NB,70,70.0,SB,70,64.35,0 days 00:30:02,2024-09-15,Sunday
J6A,NB,70,64.93,SB,70,66.49,0 days 00:30:02,2024-09-15,Sunday
J10,NB,70,0.0,SB,70,48.85,0 days 00:30:02,2024-09-15,Sunday
J14,NB,70,69.86,SB,70,64.24,0 days 00:30:02,2024-09-15,Sunday
J19,NB,70,64.48,SB,70,70.0,0 days 00:30:02,2024-09-15,Sunday
J21,NB,70,65.77,SB,70,70.0,0 days 00:30:02,2024-09-15,Sunday
J24,NB,70,53.44,SB,70,49.52,0 days 00:30:02,2024-09-15,Sunday
J28,NB,70,51.26,SB,70,49.79,0 days 00:30:02,2024-09-15,Sunday
J32,NB,70,48.26,SB,70,53.1,0 days 00:30:02,2024-09-15,Sunday
J34,NB,70,49.5,SB,70,46.75,0 days 00:30:02,2024-09-15,Sunday
J39,NB,70,70.0,SB,70,70.0,0 days 00:30:02,2024-09-15,Sunday
J43|44,NB,70,50.32,SB,70,46.7,0 days 00:30:02,2024-09-15,Sunday
J2,NB,70,67.05,SB,70,66.1,0 days 01:00:02,2024-09-15,Sunday
J6A,NB,70,67.18,SB,70,68.97,0 days 01:00:02,2024-09-15,Sunday
J10,NB,70,0.0,SB,70,49.86,0 days 01:00:02,2024-09-15,Sunday
J14,NB,70,64.4,SB,70,67.02,0 days 01:00:02,2024-09-15,Sunday
J19,NB,70,70.0,SB,70,66.37,0 days 01:00:02,2024-09-15,Sunday
J21,NB,70,68.3,SB,70,65.43,0 days 01:00:02,2024-09-15,Sunday
J24,NB,70,52.2,SB,70,49.71,0 days 01:00:02,2024-09-15,Sunday
J28,NB,70,49.35,SB,70,49.17,0 days 01:00:02,2024-09-15,Sunday
J32,NB,70,51.23,SB,70,54.06,0 days 01:00:02,2024-09-15,Sunday
J34,NB,70,51.44,SB,70,52.04,0 days 01:00:02,2024-09-15,Sunday
J39,NB,70,64.75,SB,70,67.05,0 days 01:00:02,2024-09-15,Sunday
J43|44,NB,70,50.35,SB,70,48.28,0 days 01:00:02,2024-09-15,Sunday
J2,NB,70,70.0,SB,70,70.0,0 days 01:30:02,2024-09-15,Sunday
J6A,NB,70,63.39,SB,70,62.76,0 days 01:30:02,2024-09-15,Sunday
J10,NB,70,0.0,SB,70,50.48,0 days 01:30:02,2024-09-15,Sunday
J14,NB,70,70.0,SB,70,68.79,0 days 01:30:02,2024-09-15,Sunday
J19,NB,70,69.7,SB,70,67.01,0 days 01:30:02,2024-09-15,Sunday
J21,NB,70,70.0,SB,70,67.72,0 days 01:30:02,2024-09-15,Sunday
J24,NB,70,51.57,SB,70,50.95,0 days 01:30:02,2024-09-15,Sunday
J28,NB,70,49.9,SB,70,49.72,0 days 01:30:02,2024-09-15,Sunday
J32,NB,70,48.74,SB,70,52.99,0 days 01:30:02,2024-09-15,Sunday
J34,NB,70,49.78,SB,70,50.1,0 days 01:30:02,2024-09-15,Sunday
J39,NB,70,66.74,SB,70,62.52,0 days 01:30:02,2024-09-15,Sunday
J43|44,NB,70,50.35,SB,70,48.24,0 days 01:30:02,2024-09-15,Sunday
J2,NB,70,63.57,SB,70,66.34,0 days 02:00:02,2024-09-15,Sunday
J6A,NB,70,61.39,SB,70,68.35,0 days 02:00:02,2024-09-15,Sunday
J10,NB,70,0.0,SB,70,50.32,0 days 02:00:02,2024-09-15,Sunday
J14,NB,70,62.79,SB,70,65.26,0 days 02:00:02,2024-09-15,Sunday
J19,NB,70,70.0,SB,70,68.88,0 days 02:00:02,2024-09-15,Sunday
J21,NB,70,55.33,SB,70,55.42,0 days 02:00:02,2024-09-15,Sunday
J24,NB,70,54.06,SB,70,47.59,0 days 02:00:02,2024-09-15,Sunday
J28,NB,70,49.83,SB,70,51.87,0 days 02:00:02,2024-09-15,Sunday
J32,NB,70,52.26,SB,70,50.73,0 days 02:00:02,2024-09-15,Sunday
J34,NB,70,51.16,SB,70,47.92,0 days 02:00:02,2024-09-15,Sunday
J39,NB,70,61.76,SB,70,66.07,0 days 02:00:02,2024-09-15,Sunday
J43|44,NB,70,50.61,SB,70,48.54,0 days 02:00:02,2024-09-15,Sunday
J2,NB,70,70.0,SB,70,68.54,0 days 02:30:02,2024-09-15,Sunday
J6A,NB,70,62.27,SB,70,65.87,0 days 02:30:02,2024-09-15,Sunday
J10,NB,70,0.0,SB,70,50.64,0 days 02:30:02,2024-09-15,Sunday
J14,NB,70,67.98,SB,70,61.77,0 days 02:30:02,2024-09-15,Sunday
J19,NB,70,70.0,SB,70,68.43,0 days 02:30:02,2024-09-15,Sunday
J21,NB,70,53.65,SB,70,70.0,0 days 02:30:02,2024-09-15,Sunday
J24,NB,70,52.2,SB,70,48.35,0 days 02:30:02,2024-09-15,Sunday
J28,NB,70,50.06,SB,70,50.75,0 days 02:30:02,2024-09-15,Sunday
J32,NB,70,50.27,SB,70,54.46,0 days 02:30:02,2024-09-15,Sunday
J34,NB,70,48.74,SB,70,48.93,0 days 02:30:02,2024-09-15,Sunday
J39,NB,70,63.5,SB,70,67.52,0 days 02:30:02,2024-09-15,Sunday
J43|44,NB,70,52.2,SB,70,47.25,0 days 02:30:02,2024-09-15,Sunday
J2,NB,70,68.95,SB,70,70.0,0 days 03:00:03,2024-09-15,Sunday
J6A,NB,70,67.11,SB,70,64.0,0 days 03:00:03,2024-09-15,Sunday
J10,NB,70,0.0,SB,70,50.79,0 days 03:00:03,2024-09-15,Sunday
J14,NB,70,70.0,SB,70,61.64,0 days 03:00:03,2024-09-15,Sunday
J19,NB,70,70.0,SB,70,60.91,0 days 03:00:03,2024-09-15,Sunday
J21,NB,70,67.55,SB,70,62.29,0 days 03:00:03,2024-09-15,Sunday
J24,NB,70,52.82,SB,70,51.45,0 days 03:00:03,2024-09-15,Sunday
J28,NB,70,52.22,SB,70,49.08,0 days 03:00:03,2024-09-15,Sunday
J32,NB,70,49.98,SB,70,54.86,0 days 03:00:03,2024-09-15,Sunday
J34,NB,70,49.09,SB,70,63.82,0 days 03:00:03,2024-09-15,Sunday
J39,NB,70,65.62,SB,70,64.47,0 days 03:00:03,2024-09-15,Sunday
J43|44,NB,70,49.05,SB,70,48.01,0 days 03:00:03,2024-09-15,Sunday
J2,NB,70,64.7,SB,70,67.66,0 days 03:30:03,2024-09-15,Sunday
J6A,NB,70,61.64,SB,70,64.0,0 days 03:30:03,2024-09-15,Sunday
J10,NB,70,0.0,SB,70,50.02,0 days 03:30:03,2024-09-15,Sunday
J14,NB,70,57.99,SB,70,65.55,0 days 03:30:03,2024-09-15,Sunday
J19,NB,70,55.3,SB,70,59.88,0 days 03:30:03,2024-09-15,Sunday
J21,NB,70,53.0,SB,70,59.26,0 days 03:30:03,2024-09-15,Sunday
J24,NB,70,49.71,SB,70,48.59,0 days 03:30:03,2024-09-15,Sunday
J28,NB,70,51.0,SB,70,50.53,0 days 03:30:03,2024-09-15,Sunday
J32,NB,70,48.26,SB,70,53.39,0 days 03:30:03,2024-09-15,Sunday
J34,NB,70,50.54,SB,70,49.32,0 days 03:30:03,2024-09-15,Sunday
J39,NB,70,65.24,SB,70,67.11,0 days 03:30:03,2024-09-15,Sunday
J43|44,NB,70,50.95,SB,70,46.72,0 days 03:30:03,2024-09-15,Sunday
J2,NB,70,68.99,SB,70,67.98,0 days 04:00:02,2024-09-15,Sunday
J6A,NB,70,66.0,SB,70,64.62,0 days 04:00:02,2024-09-15,Sunday
J10,NB,70,0.0,SB,70,51.95,0 days 04:00:02,2024-09-15,Sunday
J14,NB,70,66.98,SB,70,63.42,0 days 04:00:02,2024-09-15,Sunday
J19,NB,70,66.6,SB,70,60.89,0 days 04:00:02,2024-09-15,Sunday
J21,NB,70,58.6,SB,70,63.67,0 days 04:00:02,2024-09-15,Sunday
J24,NB,70,52.2,SB,70,49.34,0 days 04:00:02,2024-09-15,Sunday
J28,NB,70,40.38,SB,70,50.93,0 days 04:00:02,2024-09-15,Sunday
J32,NB,70,48.26,SB,70,54.97,0 days 04:00:02,2024-09-15,Sunday
J34,NB,70,63.03,SB,70,50.09,0 days 04:00:02,2024-09-15,Sunday
